"time","irradiance_ghi","ambient_temp","cloud_cover_pct","wind_speed","humidity_pct","city","cell_temp","dc_power_w","ac_power_w","ac_power_kw","hour","month","day_of_year","is_day","day","is_daytime","Predicted_Power","Prediction_Error"
2023-04-19 21:00:00,0,27.2,9,10,32,"Bengaluru",27.2,0,0,0,21,4,109,0,19,0,-3.14773207499286e-15,3.14773207499286e-15
2023-04-19 22:00:00,0,26.6,0,13.4,33,"Bengaluru",26.6,0,0,0,22,4,109,0,19,0,-2.74683054080072e-15,2.74683054080072e-15
2023-04-19 23:00:00,0,25.7,0,11.2,37,"Bengaluru",25.7,0,0,0,23,4,109,0,19,0,-2.71846434252154e-15,2.71846434252154e-15
2023-04-20,0,24.5,0,10,41,"Bengaluru",24.5,0,0,0,0,4,110,0,20,0,-2.39994135675659e-15,2.39994135675659e-15
2023-04-20 01:00:00,0,23.1,0,8.2,47,"Bengaluru",23.1,0,0,0,1,4,110,0,20,0,-2.86456969256221e-15,2.86456969256221e-15
2023-04-20 02:00:00,0,21.8,0,7.9,55,"Bengaluru",21.8,0,0,0,2,4,110,0,20,0,-2.98153168820647e-15,2.98153168820647e-15
2023-04-20 03:00:00,0,21.6,0,6.4,60,"Bengaluru",21.6,0,0,0,3,4,110,0,20,0,-2.9849456240072e-15,2.9849456240072e-15
2023-04-20 04:00:00,0,20.6,0,7.2,70,"Bengaluru",20.6,0,0,0,4,4,110,0,20,0,-3.02460834156193e-15,3.02460834156193e-15
2023-04-20 05:00:00,0,20.8,0,7.6,81,"Bengaluru",20.8,0,0,0,5,4,110,0,20,0,-3.05561131952459e-15,3.05561131952459e-15
2023-04-20 06:00:00,7,21.7,0,3.6,74,"Bengaluru",21.91875,2.267608,2.17690368,0.00217690368,6,4,110,1,20,1,0.002179515728896,2.61204889600132e-06
2023-04-20 07:00:00,144,24,0,4.4,66,"Bengaluru",28.5,45.43488,43.6174848,0.0436174848,7,4,110,1,20,1,0.043598093766985,1.93910330149732e-05
2023-04-20 08:00:00,382,26.8,0,7.5,60,"Bengaluru",38.7375,115.522912,110.90199552,0.11090199552,8,4,110,1,20,1,0.110825989117184,7.60064028159368e-05
2023-04-20 09:00:00,619,29.4,0,10.4,46,"Bengaluru",48.74375,179.267352,172.09665792,0.17209665792,9,4,110,1,20,1,0.172106870344192,1.02124241920243e-05
2023-04-20 10:00:00,815,31.2,1,10.2,38,"Bengaluru",56.66875,227.76316,218.6526336,0.2186526336,10,4,110,1,20,1,0.218707686009344,5.5052409344114e-05
2023-04-20 11:00:00,940,32.8,21,6.4,30,"Bengaluru",62.175,256.07104,245.8281984,0.2458281984,11,4,110,1,20,1,0.245870577607424,4.23792074241147e-05
2023-04-20 12:00:00,930,33.7,10,5.4,26,"Bengaluru",62.7625,252.64752,242.5416192,0.2425416192,12,4,110,1,20,1,0.242503435872,3.81833280000687e-05
2023-04-20 13:00:00,948,34.6,7,6.6,24,"Bengaluru",64.225,255.762816,245.53230336,0.24553230336,13,4,110,1,20,1,0.245612068246016,7.97648860155764e-05
2023-04-20 14:00:00,868,34.9,27,4,23,"Bengaluru",62.025,236.623744,227.15879424,0.22715879424,14,4,110,1,20,1,0.227357925288704,0.000199131048703699
2023-04-20 15:00:00,680,34.7,37,4.5,22,"Bengaluru",55.95,190.66112,183.0346752,0.1830346752,15,4,110,1,20,1,0.183305565775616,0.000270890575616162
2023-04-20 16:00:00,473,34,30,7.3,22,"Bengaluru",48.78125,136.96188,131.4834048,0.1314834048,16,4,110,1,20,1,0.131525443744512,4.20389445120184e-05
2023-04-20 17:00:00,266,32.7,52,5,25,"Bengaluru",41.0125,79.668064,76.48134144,0.07648134144,17,4,110,1,20,1,0.0764393238604801,4.20175795199512e-05
2023-04-20 18:00:00,57,31,65,4.7,29,"Bengaluru",32.78125,17.67228,16.9653888,0.0169653888,18,4,110,1,20,1,0.01700299002752,3.76012275199906e-05
2023-04-20 19:00:00,0,30.4,46,5.8,30,"Bengaluru",30.4,0,0,0,19,4,110,0,20,0,-2.89177015666553e-15,2.89177015666553e-15
2023-04-20 20:00:00,0,29.2,100,9,31,"Bengaluru",29.2,0,0,0,20,4,110,0,20,0,-2.99135716197441e-15,2.99135716197441e-15
2023-04-20 21:00:00,0,28.4,70,9.3,32,"Bengaluru",28.4,0,0,0,21,4,110,0,20,0,-3.15172887788151e-15,3.15172887788151e-15
2023-04-20 22:00:00,0,27.1,8,10.2,35,"Bengaluru",27.1,0,0,0,22,4,110,0,20,0,-3.14895332031995e-15,3.14895332031995e-15
2023-04-20 23:00:00,0,25.6,5,9,39,"Bengaluru",25.6,0,0,0,23,4,110,0,20,0,-3.14506753973376e-15,3.14506753973376e-15
2023-04-21,0,24.6,0,7.9,45,"Bengaluru",24.6,0,0,0,0,4,111,0,21,0,-2.43716158365714e-15,2.43716158365714e-15
2023-04-21 01:00:00,0,23.5,0,5.8,56,"Bengaluru",23.5,0,0,0,1,4,111,0,21,0,-2.98724933678329e-15,2.98724933678329e-15
2023-04-21 02:00:00,0,22.9,0,5.8,63,"Bengaluru",22.9,0,0,0,2,4,111,0,21,0,-2.98538971321705e-15,2.98538971321705e-15
2023-04-21 03:00:00,0,22.4,0,6.2,68,"Bengaluru",22.4,0,0,0,3,4,111,0,21,0,-2.98380764540696e-15,2.98380764540696e-15
2023-04-21 04:00:00,0,21.8,0,5.4,74,"Bengaluru",21.8,0,0,0,4,4,111,0,21,0,-3.0312974352853e-15,3.0312974352853e-15
2023-04-21 05:00:00,0,21.4,0,5.4,78,"Bengaluru",21.4,0,0,0,5,4,111,0,21,0,-3.03143621316337e-15,3.03143621316337e-15
2023-04-21 06:00:00,7,22.1,0,6.6,76,"Bengaluru",22.31875,2.264024,2.17346304,0.00217346304,6,4,111,1,21,1,0.0021752217088,1.75866880000163e-06
2023-04-21 07:00:00,144,24,0,8,70,"Bengaluru",28.5,45.43488,43.6174848,0.0436174848,7,4,111,1,21,1,0.0436002143778011,1.72704221989561e-05
2023-04-21 08:00:00,379,26.1,0,8.4,63,"Bengaluru",37.94375,115.000728,110.40069888,0.11040069888,8,4,111,1,21,1,0.1104181662464,1.74673664000008e-05
2023-04-21 09:00:00,610,28.5,0,8.8,53,"Bengaluru",47.5625,177.5832,170.479872,0.170479872,9,4,111,1,21,1,0.170447868633856,3.20033661438124e-05
2023-04-21 10:00:00,802,30.5,35,8.3,42,"Bengaluru",55.5625,225.26576,216.2551296,0.2162551296,10,4,111,1,21,1,0.216301480940288,4.63513402880755e-05
2023-04-21 11:00:00,808,31.4,14,6.5,39,"Bengaluru",56.65,225.826304,216.79325184,0.21679325184,11,4,111,1,21,1,0.216780029547776,1.32222922240299e-05
2023-04-21 12:00:00,916,32.6,21,4.7,35,"Bengaluru",61.225,250.646912,240.62103552,0.24062103552,12,4,111,1,21,1,0.240671004040448,4.99685204475853e-05
2023-04-21 13:00:00,928,33.3,34,3.1,32,"Bengaluru",62.3,252.653568,242.54742528,0.24254742528,13,4,111,1,21,1,0.242501236627456,4.61886525439659e-05
2023-04-21 14:00:00,801,33.8,37,4.6,30,"Bengaluru",58.83125,221.633496,212.76815616,0.21276815616,14,4,111,1,21,1,0.212715781197824,5.23749621762215e-05
2023-04-21 15:00:00,653,33.8,35,6.2,29,"Bengaluru",54.20625,184.548248,177.16631808,0.17716631808,15,4,111,1,21,1,0.177286099732224,0.000119781652224094
2023-04-21 16:00:00,492,33.5,98,8.2,29,"Bengaluru",48.875,142.40448,136.7083008,0.1367083008,16,4,111,1,21,1,0.13670519700096,3.10379903989411e-06
2023-04-21 17:00:00,221,30.9,88,5.1,35,"Bengaluru",37.80625,67.097368,64.41347328,0.06441347328,17,4,111,1,21,1,0.0644922147363839,7.87414563838962e-05
2023-04-21 18:00:00,41,30.4,26,8,36,"Bengaluru",31.68125,12.769368,12.25859328,0.01225859328,18,4,111,1,21,1,0.012421334402048,0.000162741122048006
2023-04-21 19:00:00,0,29,35,4.3,43,"Bengaluru",29,0,0,0,19,4,111,0,21,0,-2.97276092631193e-15,2.97276092631193e-15
2023-04-21 20:00:00,0,27.5,68,2.7,47,"Bengaluru",27.5,0,0,0,20,4,111,0,21,0,-3.15125703309604e-15,3.15125703309604e-15
2023-04-21 21:00:00,0,27.1,24,2.3,48,"Bengaluru",27.1,0,0,0,21,4,111,0,21,0,-3.15478199119923e-15,3.15478199119923e-15
2023-04-21 22:00:00,0,26.5,67,2.5,49,"Bengaluru",26.5,0,0,0,22,4,111,0,21,0,-3.15747428203395e-15,3.15747428203395e-15
2023-04-21 23:00:00,0,25.5,53,2.6,56,"Bengaluru",25.5,0,0,0,23,4,111,0,21,0,-3.2392699633732e-15,3.2392699633732e-15
2023-04-22,0,24.8,77,4,60,"Bengaluru",24.8,0,0,0,0,4,112,0,22,0,-2.72670774847938e-15,2.72670774847938e-15
2023-04-22 01:00:00,0,24.8,33,4,61,"Bengaluru",24.8,0,0,0,1,4,112,0,22,0,-3.32200933428339e-15,3.32200933428339e-15
2023-04-22 02:00:00,0,24.2,27,4.8,61,"Bengaluru",24.2,0,0,0,2,4,112,0,22,0,-3.36974892434228e-15,3.36974892434228e-15
2023-04-22 03:00:00,0,24.4,34,3.3,59,"Bengaluru",24.4,0,0,0,3,4,112,0,22,0,-3.32547878123535e-15,3.32547878123535e-15
2023-04-22 04:00:00,0,24.2,35,4.4,60,"Bengaluru",24.2,0,0,0,4,4,112,0,22,0,-3.33838512389661e-15,3.33838512389661e-15
2023-04-22 05:00:00,0,21,35,3.7,90,"Bengaluru",21,0,0,0,5,4,112,0,22,0,-3.3966163215382e-15,3.3966163215382e-15
2023-04-22 06:00:00,7,21.5,54,4.3,87,"Bengaluru",21.71875,2.2694,2.178624,0.002178624,6,4,112,1,22,1,0.002179098383104,4.74383104001521e-07
2023-04-22 07:00:00,112,23.6,62,2.5,72,"Bengaluru",27.1,35.538944,34.11738624,0.03411738624,7,4,112,1,22,1,0.03413934922496,2.19629849599889e-05
2023-04-22 08:00:00,315,25.8,28,3,60,"Bengaluru",35.64375,96.50844,92.6481024,0.0926481024,8,4,112,1,22,1,0.0925937388290559,5.43635709440715e-05
2023-04-22 09:00:00,580,28.5,15,3.1,49,"Bengaluru",46.625,169.5456,162.763776,0.162763776,9,4,112,1,22,1,0.162835436731904,7.16607319042051e-05
2023-04-22 10:00:00,798,30.7,2,4,38,"Bengaluru",55.6375,224.065632,215.10300672,0.21510300672,10,4,112,1,22,1,0.215084791730944,1.82149890559369e-05
2023-04-22 11:00:00,924,32.2,11,3.1,34,"Bengaluru",61.075,253.013376,242.89284096,0.24289284096,11,4,112,1,22,1,0.24272772643584,0.000165114524160126
2023-04-22 12:00:00,902,33.2,20,2.9,31,"Bengaluru",61.3875,246.628448,236.76331008,0.23676331008,12,4,112,1,22,1,0.236769579764992,6.26968499173319e-06
2023-04-22 13:00:00,876,33.3,41,2.5,30,"Bengaluru",60.675,240.318336,230.70560256,0.23070560256,13,4,112,1,22,1,0.230769010568191,6.34080081914346e-05
2023-04-22 14:00:00,803,33.3,54,3.6,30,"Bengaluru",58.39375,222.636568,213.73110528,0.21373110528,14,4,112,1,22,1,0.213678117833984,5.29874460159507e-05
2023-04-22 15:00:00,518,32.5,18,3.8,30,"Bengaluru",48.6875,150.05424,144.0520704,0.1440520704,15,4,112,1,22,1,0.14410588537216,5.3814972159949e-05
2023-04-22 16:00:00,456,33.2,57,2.8,28,"Bengaluru",47.45,132.816384,127.50372864,0.12750372864,16,4,112,1,22,1,0.12751679404416,1.30654041601563e-05
2023-04-22 17:00:00,223,30.2,82,7.2,37,"Bengaluru",37.16875,67.886552,65.17108992,0.06517108992,17,4,112,1,22,1,0.0651960175365119,2.49276165118911e-05
2023-04-22 18:00:00,54,28.8,65,3.9,41,"Bengaluru",30.4875,16.900704,16.22467584,0.01622467584,18,4,112,1,22,1,0.016268051998208,4.33761582080139e-05
2023-04-22 19:00:00,0,27.8,60,3.1,47,"Bengaluru",27.8,0,0,0,19,4,112,0,22,0,-3.14995252104211e-15,3.14995252104211e-15
2023-04-22 20:00:00,0,26.6,43,7.4,50,"Bengaluru",26.6,0,0,0,20,4,112,0,22,0,-3.30374616552831e-15,3.30374616552831e-15
2023-04-22 21:00:00,0,25.4,37,8.2,55,"Bengaluru",25.4,0,0,0,21,4,112,0,22,0,-3.4150737793226e-15,3.4150737793226e-15
2023-04-22 22:00:00,0,24.5,68,10.1,59,"Bengaluru",24.5,0,0,0,22,4,112,0,22,0,-3.42734174374471e-15,3.42734174374471e-15
2023-04-22 23:00:00,0,24.8,43,8.8,60,"Bengaluru",24.8,0,0,0,23,4,112,0,22,0,-3.36999872452282e-15,3.36999872452282e-15
2023-04-23,0,24.4,47,11.3,61,"Bengaluru",24.4,0,0,0,0,4,113,0,23,0,-2.85077517148125e-15,2.85077517148125e-15
2023-04-23 01:00:00,0,23.8,30,10.2,63,"Bengaluru",23.8,0,0,0,1,4,113,0,23,0,-3.44310691069438e-15,3.44310691069438e-15
2023-04-23 02:00:00,0,23,18,8.4,68,"Bengaluru",23,0,0,0,2,4,113,0,23,0,-3.43508554934147e-15,3.43508554934147e-15
2023-04-23 03:00:00,0,22.5,71,9.9,73,"Bengaluru",22.5,0,0,0,3,4,113,0,23,0,-3.52043394435952e-15,3.52043394435952e-15
2023-04-23 04:00:00,0,22,91,9.8,77,"Bengaluru",22,0,0,0,4,4,113,0,23,0,-3.52973206219076e-15,3.52973206219076e-15
2023-04-23 05:00:00,0,21.4,82,7.1,88,"Bengaluru",21.4,0,0,0,5,4,113,0,23,0,-3.52906592837598e-15,3.52906592837598e-15
2023-04-23 06:00:00,8,21.6,92,7.8,87,"Bengaluru",21.85,2.592256,2.48856576,0.00248856576,6,4,113,1,23,1,0.002488376168448,1.89591552000358e-07
2023-04-23 07:00:00,141,23.9,77,5.2,76,"Bengaluru",28.30625,44.523288,42.74235648,0.04274235648,7,4,113,1,23,1,0.042745926506752,3.5700267519978e-06
2023-04-23 08:00:00,363,26.4,81,7.5,64,"Bengaluru",37.74375,110.238744,105.82919424,0.10582919424,8,4,113,1,23,1,0.105832078144512,2.88390451194664e-06
2023-04-23 09:00:00,581,28.7,68,9.6,51,"Bengaluru",46.85625,169.665944,162.87930624,0.16287930624,9,4,113,1,23,1,0.16285452006016,2.47861798398086e-05
2023-04-23 10:00:00,753,30.8,15,8.9,39,"Bengaluru",54.33125,212.689368,204.18179328,0.20418179328,10,4,113,1,23,1,0.204152101557248,2.9691722752051e-05
2023-04-23 11:00:00,865,32,27,4.8,33,"Bengaluru",59.03125,239.1206,229.555776,0.229555776,11,4,113,1,23,1,0.229535340388608,2.04356113920612e-05
2023-04-23 12:00:00,824,32.5,26,1.1,31,"Bengaluru",58.25,228.61056,219.4661376,0.2194661376,12,4,113,1,23,1,0.219486391333631,2.02537336314312e-05
2023-04-23 13:00:00,836,32.6,45,1.5,30,"Bengaluru",58.725,231.431552,222.17428992,0.22217428992,13,4,113,1,23,1,0.222182887443712,8.59752371210054e-06
2023-04-23 14:00:00,730,33.3,42,5.1,28,"Bengaluru",56.1125,204.52848,196.3473408,0.1963473408,14,4,113,1,23,1,0.196308746566144,3.85942338557987e-05
2023-04-23 15:00:00,543,33.3,54,5.4,28,"Bengaluru",50.26875,156.197208,149.94931968,0.14994931968,15,4,113,1,23,1,0.149966684942336,1.73652623359777e-05
2023-04-23 16:00:00,382,32.3,35,5.7,29,"Bengaluru",44.2375,112.833632,108.32028672,0.10832028672,16,4,113,1,23,1,0.108310014906112,1.02718138878799e-05
2023-04-23 17:00:00,225,32,32,4.4,28,"Bengaluru",39.03125,67.959,65.24064,0.06524064,17,4,113,1,23,1,0.0653169091752959,7.62691752959066e-05
2023-04-23 18:00:00,59,29.4,49,13.4,38,"Bengaluru",31.24375,18.408472,17.67213312,0.01767213312,18,4,113,1,23,1,0.017732055625728,5.99225057279808e-05
2023-04-23 19:00:00,0,26.5,39,11.7,58,"Bengaluru",26.5,0,0,0,19,4,113,0,23,0,-3.42148531728981e-15,3.42148531728981e-15
2023-04-23 20:00:00,0,26,31,10.8,60,"Bengaluru",26,0,0,0,20,4,113,0,23,0,-3.4195146714211e-15,3.4195146714211e-15
2023-04-23 21:00:00,0,25.3,21,10.7,64,"Bengaluru",25.3,0,0,0,21,4,113,0,23,0,-3.41923711566494e-15,3.41923711566494e-15
2023-04-23 22:00:00,0,24.5,10,7.8,68,"Bengaluru",24.5,0,0,0,22,4,113,0,23,0,-3.40119599151478e-15,3.40119599151478e-15
2023-04-23 23:00:00,0,24,2,8.7,68,"Bengaluru",24,0,0,0,23,4,113,0,23,0,-3.32978089545577e-15,3.32978089545577e-15
2023-04-24,0,23.4,5,9,70,"Bengaluru",23.4,0,0,0,0,4,114,0,24,0,-2.86698442764077e-15,2.86698442764077e-15
2023-04-24 01:00:00,0,22.6,0,7.3,74,"Bengaluru",22.6,0,0,0,1,4,114,0,24,0,-3.06132896810141e-15,3.06132896810141e-15
2023-04-24 02:00:00,0,21.9,1,6.9,78,"Bengaluru",21.9,0,0,0,2,4,114,0,24,0,-3.48751583167939e-15,3.48751583167939e-15
2023-04-24 03:00:00,0,21.6,12,8,81,"Bengaluru",21.6,0,0,0,3,4,114,0,24,0,-3.5024483313606e-15,3.5024483313606e-15
2023-04-24 04:00:00,0,21.6,0,9.3,82,"Bengaluru",21.6,0,0,0,4,4,114,0,24,0,-3.06582537135114e-15,3.06582537135114e-15
2023-04-24 05:00:00,0,21.5,0,6.8,84,"Bengaluru",21.5,0,0,0,5,4,114,0,24,0,-3.0641600368142e-15,3.0641600368142e-15
2023-04-24 06:00:00,8,22,1,8.7,81,"Bengaluru",22.25,2.58816,2.4846336,0.0024846336,6,4,114,1,24,1,0.00248910876364799,4.47516364799434e-06
2023-04-24 07:00:00,144,24.1,0,8.6,73,"Bengaluru",28.6,45.416448,43.59979008,0.04359979008,7,4,114,1,24,1,0.043599214093641,5.7598635898326e-07
2023-04-24 08:00:00,377,26.5,0,10.6,64,"Bengaluru",38.28125,114.231,109.66176,0.10966176,8,4,114,1,24,1,0.109732583156992,7.0823156992153e-05
2023-04-24 09:00:00,608,28.6,0,10.2,55,"Bengaluru",47.6,176.971776,169.89290496,0.16989290496,9,4,114,1,24,1,0.169936719881984,4.38149219837147e-05
2023-04-24 10:00:00,790,30.4,22,7.9,45,"Bengaluru",55.0875,222.37552,213.4804992,0.2134804992,10,4,114,1,24,1,0.213493267701761,1.27685017605739e-05
2023-04-24 11:00:00,828,31.6,28,7.3,39,"Bengaluru",57.475,230.541696,221.32002816,0.22132002816,11,4,114,1,24,1,0.221333315092224,1.32869322241602e-05
2023-04-24 12:00:00,912,32.7,96,6.7,35,"Bengaluru",61.2,249.581568,239.59830528,0.23959830528,12,4,114,1,24,1,0.23956696059776,3.13446822401142e-05
2023-04-24 13:00:00,881,33.3,79,7.3,33,"Bengaluru",60.83125,241.513816,231.85326336,0.23185326336,13,4,114,1,24,1,0.231885364438016,3.21010780157394e-05
2023-04-24 14:00:00,784,33.8,99,9.7,31,"Bengaluru",58.3,217.462784,208.76427264,0.20876427264,14,4,114,1,24,1,0.2088104724608,4.61998207998693e-05
2023-04-24 15:00:00,652,33,95,10.7,32,"Bengaluru",53.375,184.95936,177.5609856,0.1775609856,15,4,114,1,24,1,0.177584723392512,2.37377925120241e-05
2023-04-24 16:00:00,472,31.5,91,6.2,36,"Bengaluru",46.25,138.2016,132.673536,0.132673536,16,4,114,1,24,1,0.132435868278272,0.000237667721728008
2023-04-24 17:00:00,198,31.5,100,11.5,33,"Bengaluru",37.6875,60.14448,57.7387008,0.0577387008,17,4,114,1,24,1,0.0577896856693761,5.09848693760612e-05
2023-04-24 18:00:00,54,28.9,97,16.3,42,"Bengaluru",30.5875,16.893792,16.21804032,0.01621804032,18,4,114,1,24,1,0.01621677784576,1.26247423998249e-06
2023-04-24 19:00:00,0,27.6,100,17.4,49,"Bengaluru",27.6,0,0,0,19,4,114,0,24,0,-2.96121460685583e-15,2.96121460685583e-15
2023-04-24 20:00:00,0,26.8,89,14.8,54,"Bengaluru",26.8,0,0,0,20,4,114,0,24,0,-3.39006600569292e-15,3.39006600569292e-15
2023-04-24 21:00:00,0,26.1,79,12.8,57,"Bengaluru",26.1,0,0,0,21,4,114,0,24,0,-3.42659234320308e-15,3.42659234320308e-15
2023-04-24 22:00:00,0,25.1,92,16.1,64,"Bengaluru",25.1,0,0,0,22,4,114,0,24,0,-3.24307247723254e-15,3.24307247723254e-15
2023-04-24 23:00:00,0,24.2,100,17.6,71,"Bengaluru",24.2,0,0,0,23,4,114,0,24,0,-3.11364822813687e-15,3.11364822813687e-15
2023-04-25,0,23.8,91,15.8,77,"Bengaluru",23.8,0,0,0,0,4,115,0,25,0,-2.87769807982841e-15,2.87769807982841e-15
2023-04-25 01:00:00,0,23.4,100,11.2,83,"Bengaluru",23.4,0,0,0,1,4,115,0,25,0,-3.52118334490115e-15,3.52118334490115e-15
2023-04-25 02:00:00,0,23,100,13.5,86,"Bengaluru",23,0,0,0,2,4,115,0,25,0,-3.51355056160685e-15,3.51355056160685e-15
2023-04-25 03:00:00,0,22.8,96,11.1,88,"Bengaluru",22.8,0,0,0,3,4,115,0,25,0,-3.52215479004769e-15,3.52215479004769e-15
2023-04-25 04:00:00,0,22.2,93,7.5,93,"Bengaluru",22.2,0,0,0,4,4,115,0,25,0,-3.50514062219531e-15,3.50514062219531e-15
2023-04-25 05:00:00,0,22.1,96,9.3,94,"Bengaluru",22.1,0,0,0,5,4,115,0,25,0,-3.50910966950835e-15,3.50910966950835e-15
2023-04-25 06:00:00,8,22,97,9.4,92,"Bengaluru",22.25,2.58816,2.4846336,0.0024846336,6,4,115,1,25,1,0.002490398624512,5.76502451199662e-06
2023-04-25 07:00:00,135,23.3,90,5.6,83,"Bengaluru",27.51875,42.76476,41.0541696,0.0410541696,7,4,115,1,25,1,0.041043499089152,1.0670510848021e-05
2023-04-25 08:00:00,372,25.5,93,6.6,71,"Bengaluru",37.125,113.26656,108.7358976,0.1087358976,8,4,115,1,25,1,0.108741139777536,5.24217753601619e-06
2023-04-25 09:00:00,569,27.5,18,7.2,61,"Bengaluru",45.28125,167.30876,160.6164096,0.1606164096,9,4,115,1,25,1,0.160556855131904,5.95544680960514e-05
2023-04-25 10:00:00,766,29.4,99,6.8,54,"Bengaluru",53.3375,217.335648,208.64222208,0.20864222208,10,4,115,1,25,1,0.208636962592512,5.2594874879186e-06
2023-04-25 11:00:00,906,31,91,7.6,46,"Bengaluru",59.3125,250.12848,240.1233408,0.2401233408,11,4,115,1,25,1,0.240093609398016,2.97314019844508e-05
2023-04-25 12:00:00,889,31.9,98,10,41,"Bengaluru",59.68125,245.015512,235.21489152,0.23521489152,12,4,115,1,25,1,0.235173672801792,4.12187182079748e-05
2023-04-25 13:00:00,632,31.9,94,10.9,38,"Bengaluru",51.65,180.681216,173.45396736,0.17345396736,13,4,115,1,25,1,0.17353235689856,7.83895385600697e-05
2023-04-25 14:00:00,584,32.1,63,12.9,37,"Bengaluru",50.35,167.930368,161.21315328,0.16121315328,14,4,115,1,25,1,0.161236268034048,2.31147540480925e-05
2023-04-25 15:00:00,402,29.4,100,9.8,46,"Bengaluru",41.9625,119.911776,115.11530496,0.11511530496,15,4,115,1,25,1,0.115121878574592,6.57361459199812e-06
2023-04-25 16:00:00,410,30.4,99,9.4,42,"Bengaluru",43.2125,121.64208,116.7763968,0.1167763968,16,4,115,1,25,1,0.11684670544256,7.03086425598992e-05
2023-04-25 17:00:00,158,29.2,80,13.9,43,"Bengaluru",34.1375,48.712032,46.76355072,0.04676355072,17,4,115,1,25,1,0.0468151791093761,5.16283893760711e-05
2023-04-25 18:00:00,36,27.8,100,13,50,"Bengaluru",28.925,11.339136,10.88557056,0.01088557056,18,4,115,1,25,1,0.010890489145088,4.91858508801582e-06
2023-04-25 19:00:00,0,26,92,6.5,59,"Bengaluru",26,0,0,0,19,4,115,0,25,0,-3.42575967593461e-15,3.42575967593461e-15
2023-04-25 20:00:00,0,25,91,6,64,"Bengaluru",25,0,0,0,20,4,115,0,25,0,-3.42728623259347e-15,3.42728623259347e-15
2023-04-25 21:00:00,0,24.5,70,6.5,66,"Bengaluru",24.5,0,0,0,21,4,115,0,25,0,-3.42606498726639e-15,3.42606498726639e-15
2023-04-25 22:00:00,0,23.6,46,6.5,71,"Bengaluru",23.6,0,0,0,22,4,115,0,25,0,-3.49087425632888e-15,3.49087425632888e-15
2023-04-25 23:00:00,0,23,64,6.5,76,"Bengaluru",23,0,0,0,23,4,115,0,25,0,-3.45307116234039e-15,3.45307116234039e-15
2023-04-26,0,22.4,37,7.2,82,"Bengaluru",22.4,0,0,0,0,4,116,0,26,0,-2.91591750745113e-15,2.91591750745113e-15
2023-04-26 01:00:00,0,22,28,7.6,87,"Bengaluru",22,0,0,0,1,4,116,0,26,0,-3.5129399389433e-15,3.5129399389433e-15
2023-04-26 02:00:00,0,21.6,28,8.3,89,"Bengaluru",21.6,0,0,0,2,4,116,0,26,0,-3.5129399389433e-15,3.5129399389433e-15
2023-04-26 03:00:00,0,21.2,27,7.6,91,"Bengaluru",21.2,0,0,0,3,4,116,0,26,0,-3.49595352666654e-15,3.49595352666654e-15
2023-04-26 04:00:00,0,21,24,6.5,93,"Bengaluru",21,0,0,0,4,4,116,0,26,0,-3.48401862915182e-15,3.48401862915182e-15
2023-04-26 05:00:00,0,21.4,49,6,91,"Bengaluru",21.4,0,0,0,5,4,116,0,26,0,-3.49653639375447e-15,3.49653639375447e-15
2023-04-26 06:00:00,8,21.6,37,4.6,91,"Bengaluru",21.85,2.592256,2.48856576,0.00248856576,6,4,116,1,26,1,0.002490257489152,1.69172915200208e-06
2023-04-26 07:00:00,134,23.5,69,2.4,81,"Bengaluru",27.6875,42.41904,40.7222784,0.0407222784,7,4,116,1,26,1,0.0408028277936641,8.0549393664045e-05
2023-04-26 08:00:00,354,24.5,60,3.2,73,"Bengaluru",35.5625,108.49392,104.1541632,0.1041541632,8,4,116,1,26,1,0.104198714618368,4.45514183678303e-05
2023-04-26 09:00:00,522,26,94,4.7,65,"Bengaluru",42.3125,155.47248,149.2535808,0.1492535808,9,4,116,1,26,1,0.149202981230336,5.05995696638006e-05
2023-04-26 10:00:00,783,28.5,40,5.8,52,"Bengaluru",52.96875,222.5286,213.627456,0.213627456,10,4,116,1,26,1,0.213622969577472,4.48642252809384e-06
2023-04-26 11:00:00,888,30.4,100,6.6,41,"Bengaluru",58.15,246.480384,236.62116864,0.23662116864,11,4,116,1,26,1,0.23663643892992,1.52702899201829e-05
2023-04-26 12:00:00,791,31.3,98,6.9,36,"Bengaluru",56.01875,221.714136,212.84557056,0.21284557056,12,4,116,1,26,1,0.212840575831808,4.99472819190383e-06
2023-04-26 13:00:00,922,32.6,100,7.9,32,"Bengaluru",61.4125,252.067424,241.98472704,0.24198472704,13,4,116,1,26,1,0.242036186743809,5.14597038084874e-05
2023-04-26 14:00:00,856,33.2,100,11.3,30,"Bengaluru",59.95,235.625984,226.20094464,0.22620094464,14,4,116,1,26,1,0.226280783547904,7.98389079037509e-05
2023-04-26 15:00:00,642,32.8,100,11.2,30,"Bengaluru",52.8625,182.543712,175.24196352,0.17524196352,15,4,116,1,26,1,0.175327753465856,8.57899458562295e-05
2023-04-26 16:00:00,457,32.2,100,10.2,31,"Bengaluru",46.48125,133.674328,128.32735488,0.12832735488,16,4,116,1,26,1,0.128334336221696,6.98134169610509e-06
2023-04-26 17:00:00,230,30.5,100,14.4,37,"Bengaluru",37.6875,69.8648,67.070208,0.067070208,17,4,116,1,26,1,0.0670732653419521,3.05734195207852e-06
